Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,BX8071512900KS,Intel,Core i9-12900KS,1,115,718,https://cpu.userbenchmark.com/SpeedTest/1821519/12th-Gen-IntelR-CoreTM-i9-12900KS
CPU,BX8071512900K,Intel,Core i9-12900K,2,114,29372,https://cpu.userbenchmark.com/Intel-Core-i9-12900K/Rating/4118
CPU,BX8071512900KF,Intel,Core i9-12900KF,3,114,6052,https://cpu.userbenchmark.com/SpeedTest/1685583/12th-Gen-IntelR-CoreTM-i9-12900KF
CPU,BX8071512700KF,Intel,Core i7-12700KF,4,112,13618,https://cpu.userbenchmark.com/SpeedTest/1699429/12th-Gen-IntelR-CoreTM-i7-12700KF
CPU,BX8071512700K,Intel,Core i7-12700K,5,112,36054,https://cpu.userbenchmark.com/Intel-Core-i7-12700K/Rating/4119
CPU,BX8071512900F,Intel,Core i9-12900F,6,111,253,https://cpu.userbenchmark.com/SpeedTest/1757838/12th-Gen-IntelR-CoreTM-i9-12900F
CPU,,Intel,Core i9-12900HX,7,110,3,https://cpu.userbenchmark.com/SpeedTest/1832602/12th-Gen-IntelR-CoreTM-i9-12900HX
CPU,BX8071512900,Intel,Core i9-12900,8,110,281,https://cpu.userbenchmark.com/SpeedTest/1668917/12th-Gen-IntelR-CoreTM-i9-12900
CPU,BX8071512600K,Intel,Core i5-12600K,9,109,26188,https://cpu.userbenchmark.com/Intel-Core-i5-12600K/Rating/4120
CPU,BX8071512600KF,Intel,Core i5-12600KF,10,108,5933,https://cpu.userbenchmark.com/SpeedTest/1700734/12th-Gen-IntelR-CoreTM-i5-12600KF
CPU,BX8071512700F,Intel,Core i7-12700F,11,108,2511,https://cpu.userbenchmark.com/Intel-Core-i7-12700F/Rating/4124
CPU,BX8071512700,Intel,Core i7-12700,12,107,3274,https://cpu.userbenchmark.com/SpeedTest/1750830/12th-Gen-IntelR-CoreTM-i7-12700
CPU,,Intel,Core i7-12650HX,13,104,1,https://cpu.userbenchmark.com/SpeedTest/1798547/12th-Gen-IntelR-CoreTM-i7-12650HX
CPU,,Intel,Core i9-12950HX,14,104,3,https://cpu.userbenchmark.com/SpeedTest/1842274/12th-Gen-IntelR-CoreTM-i9-12950HX
CPU,BX8070811900KF,Intel,Core i9-11900KF,15,103,5676,https://cpu.userbenchmark.com/SpeedTest/1515781/11th-Gen-IntelR-CoreTM-i9-11900KF---350GHz
CPU,BX8070811900K,Intel,Core i9-11900K,16,103,28541,https://cpu.userbenchmark.com/Intel-Core-i9-11900K/Rating/4110
CPU,100-100000059WOF,AMD,Ryzen 9 5950X,17,102,61351,https://cpu.userbenchmark.com/AMD-Ryzen-9-5950X/Rating/4086
CPU,100-100000061WOF,AMD,Ryzen 9 5900X,18,102,131751,https://cpu.userbenchmark.com/AMD-Ryzen-9-5900X/Rating/4087
CPU,BX8070811700K,Intel,Core i7-11700K,19,101,50558,https://cpu.userbenchmark.com/Intel-Core-i7-11700K/Rating/4107
CPU,BX8071512600,Intel,Core i5-12600,20,101,919,https://cpu.userbenchmark.com/SpeedTest/1751978/12th-Gen-IntelR-CoreTM-i5-12600
CPU,BX8070811700KF,Intel,Core i7-11700KF,21,101,14302,https://cpu.userbenchmark.com/SpeedTest/1514594/11th-Gen-IntelR-CoreTM-i7-11700KF---360GHz
CPU,,AMD,Ryzen 9 5900,22,100,795,https://cpu.userbenchmark.com/SpeedTest/1528736/AMD-Ryzen-9-5900-12-Core-Processor
CPU,100-100000651WOF,AMD,Ryzen 7 5800X3D,23,99.6,1374,https://cpu.userbenchmark.com/SpeedTest/1817839/AMD-Ryzen-7-5800X3D-8-Core-Processor
CPU,BX8070110900KF,Intel,Core i9-10900KF,24,99.2,19888,https://cpu.userbenchmark.com/SpeedTest/1174369/IntelR-CoreTM-i9-10900KF-CPU---370GHz
CPU,BX8070811600K,Intel,Core i5-11600K,25,99,28986,https://cpu.userbenchmark.com/Intel-Core-i5-11600K/Rating/4113
CPU,BX8070110900K,Intel,Core i9-10900K,26,99,97454,https://cpu.userbenchmark.com/Intel-Core-i9-10900K/Rating/4071
CPU,100-100000063WOF,AMD,Ryzen 7 5800X,27,98.9,254311,https://cpu.userbenchmark.com/AMD-Ryzen-7-5800X/Rating/4085
CPU,BX80684I99900KS,Intel,Core i9-9900KS,28,98.8,12533,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz
CPU,BX8070811900F,Intel,Core i9-11900F,29,98.8,2841,https://cpu.userbenchmark.com/SpeedTest/1492552/11th-Gen-IntelR-CoreTM-i9-11900F---250GHz
CPU,BX8070110850K,Intel,Core i9-10850K,30,98.7,79121,https://cpu.userbenchmark.com/SpeedTest/1255865/IntelR-CoreTM-i9-10850K-CPU---360GHz
CPU,BX8071512500,Intel,Core i5-12500,31,98.1,955,https://cpu.userbenchmark.com/Intel-Core-i5-12500/Rating/4123
CPU,100-100000926WOF,AMD,Ryzen 7 5700X,32,97.9,1790,https://cpu.userbenchmark.com/SpeedTest/1823386/AMD-Ryzen-7-5700X-8-Core-Processor
CPU,BX8070811900,Intel,Core i9-11900,33,97.8,3068,https://cpu.userbenchmark.com/SpeedTest/1515871/11th-Gen-IntelR-CoreTM-i9-11900---250GHz
CPU,BX8070811600KF,Intel,Core i5-11600KF,34,97.4,5099,https://cpu.userbenchmark.com/SpeedTest/1512279/11th-Gen-IntelR-CoreTM-i5-11600KF---390GHz
CPU,BX8070811600,Intel,Core i5-11600,35,97.3,2100,https://cpu.userbenchmark.com/SpeedTest/1543284/11th-Gen-IntelR-CoreTM-i5-11600---280GHz
CPU,100-100000065BOX,AMD,Ryzen 5 5600X,36,97,310103,https://cpu.userbenchmark.com/AMD-Ryzen-5-5600X/Rating/4084
CPU,BX80684I79700KF,Intel,Core i7-9700KF,37,96.4,31677,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz
CPU,BX80684I79700K,Intel,Core i7-9700K,38,96.1,505453,https://cpu.userbenchmark.com/Intel-Core-i7-9700K/Rating/4030
CPU,BX8070110700KF,Intel,Core i7-10700KF,39,96.1,31037,https://cpu.userbenchmark.com/SpeedTest/1171560/IntelR-CoreTM-i7-10700KF-CPU---380GHz
CPU,BX8070110700K,Intel,Core i7-10700K,40,96,174966,https://cpu.userbenchmark.com/Intel-Core-i7-10700K/Rating/4070
CPU,BX8071512400,Intel,Core i5-12400,41,95.9,4563,https://cpu.userbenchmark.com/Intel-Core-i5-12400/Rating/4122
CPU,BX8071512300,Intel,Core i3-12300,42,95.9,10,https://cpu.userbenchmark.com/SpeedTest/1796462/12th-Gen-IntelR-CoreTM-i3-12300
CPU,,AMD,Ryzen 7 5800,43,95.9,2879,https://cpu.userbenchmark.com/SpeedTest/1496609/AMD-Ryzen-7-5800-8-Core-Processor
CPU,BX80684I99900K,Intel,Core i9-9900K,44,95.8,479734,https://cpu.userbenchmark.com/Intel-Core-i9-9900K/Rating/4028
CPU,,Intel,Core i9-12900H,45,95.8,2211,https://cpu.userbenchmark.com/SpeedTest/1757877/12th-Gen-IntelR-CoreTM-i9-12900H
CPU,BX80684I99900KF,Intel,Core i9-9900KF,46,95.7,52254,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz
CPU,100-100000927BOX,AMD,Ryzen 5 5600,47,95.6,2291,https://cpu.userbenchmark.com/SpeedTest/1822932/AMD-Ryzen-5-5600-6-Core-Processor
CPU,BX8071512400F,Intel,Core i5-12400F,48,95.6,7962,https://cpu.userbenchmark.com/Intel-Core-i5-12400F/Rating/4121
CPU,BX8070110900F,Intel,Core i9-10900F,49,95.4,7200,https://cpu.userbenchmark.com/SpeedTest/1196789/IntelR-CoreTM-i9-10900F-CPU---280GHz
CPU,,Intel,Core i7-12650H,50,95.1,123,https://cpu.userbenchmark.com/SpeedTest/1807229/12th-Gen-IntelR-CoreTM-i7-12650H
CPU,BX8070811700,Intel,Core i7-11700,51,95.1,12928,https://cpu.userbenchmark.com/SpeedTest/1450761/11th-Gen-IntelR-CoreTM-i7-11700---250GHz
CPU,,Intel,Core i9-10900,52,94.8,9908,https://cpu.userbenchmark.com/SpeedTest/1169242/IntelR-CoreTM-i9-10900-CPU---280GHz
CPU,100-100000263BOX,AMD,Ryzen 7 5700G,53,94.6,22261,https://cpu.userbenchmark.com/SpeedTest/1552677/AMD-Ryzen-7-5700G-with-Radeon-Graphics
CPU,BX8070811500,Intel,Core i5-11500,54,94.2,3220,https://cpu.userbenchmark.com/SpeedTest/1496869/11th-Gen-IntelR-CoreTM-i5-11500---270GHz
CPU,,Intel,Core i9-12900HK,55,93.7,515,https://cpu.userbenchmark.com/SpeedTest/1763927/12th-Gen-IntelR-CoreTM-i9-12900HK
CPU,BX8070811700F,Intel,Core i7-11700F,56,93.5,18044,https://cpu.userbenchmark.com/SpeedTest/1522100/11th-Gen-IntelR-CoreTM-i7-11700F---250GHz
CPU,BX8071512100,Intel,Core i3-12100,57,93.2,606,https://cpu.userbenchmark.com/Intel-Core-i3-12100/Rating/4126
CPU,BX8070110600KF,Intel,Core i5-10600KF,58,93.2,18723,https://cpu.userbenchmark.com/SpeedTest/1225152/IntelR-CoreTM-i5-10600KF-CPU---410GHz
CPU,BX8070110700F,Intel,Core i7-10700F,59,93,42689,https://cpu.userbenchmark.com/SpeedTest/1183814/IntelR-CoreTM-i7-10700F-CPU---290GHz
CPU,BX80684I59600KF,Intel,Core i5-9600KF,60,93,68447,https://cpu.userbenchmark.com/SpeedTest/772658/IntelR-CoreTM-i5-9600KF-CPU---370GHz
CPU,BX80684I59600K,Intel,Core i5-9600K,61,92.9,351198,https://cpu.userbenchmark.com/Intel-Core-i5-9600K/Rating/4031
CPU,,Intel,Core i7-12700H,62,92.8,3814,https://cpu.userbenchmark.com/SpeedTest/1750314/12th-Gen-IntelR-CoreTM-i7-12700H
CPU,BX8070811400,Intel,Core i5-11400,63,92.8,22962,https://cpu.userbenchmark.com/Intel-Core-i5-11400/Rating/4112
CPU,BX8070110700,Intel,Core i7-10700,64,92.7,63386,https://cpu.userbenchmark.com/Intel-Core-i7-10700/Rating/4077
CPU,BX8070110600K,Intel,Core i5-10600K,65,92.6,61388,https://cpu.userbenchmark.com/Intel-Core-i5-10600K/Rating/4072
CPU,BX80684I79700F,Intel,Core i7-9700F,66,92.4,50184,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz
CPU,BX8070811400F,Intel,Core i5-11400F,67,92.3,31328,https://cpu.userbenchmark.com/Intel-Core-i5-11400F/Rating/4111
CPU,BX80684I79700,Intel,Core i7-9700,68,92.3,76882,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz
CPU,100-100000252BOX,AMD,Ryzen 5 5600G,69,92.1,37235,https://cpu.userbenchmark.com/SpeedTest/1553183/AMD-Ryzen-5-5600G-with-Radeon-Graphics
CPU,BX80684I99900,Intel,Core i9-9900,70,91.9,11474,https://cpu.userbenchmark.com/SpeedTest/816115/IntelR-CoreTM-i9-9900-CPU---310GHz
CPU,BX80684I78086K,Intel,Core i7-8086K,71,91.7,44997,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz
CPU,BX8071512100F,Intel,Core i3-12100F,72,91.4,2172,https://cpu.userbenchmark.com/Intel-Core-i3-12100F/Rating/4125
CPU,BX8070110600,Intel,Core i5-10600,73,91,6391,https://cpu.userbenchmark.com/Intel-Core-i5-10600/Rating/4069
CPU,BX80684I58600K,Intel,Core i5-8600K,74,90.8,254647,https://cpu.userbenchmark.com/Intel-Core-i5-8600K/Rating/3941
CPU,BX80684I59600,Intel,Core i5-9600,75,90.8,719,https://cpu.userbenchmark.com/SpeedTest/853186/IntelR-CoreTM-i5-9600-CPU---310GHz
CPU,,Intel,Core i9-11980HK,76,90.4,2424,https://cpu.userbenchmark.com/SpeedTest/1569162/11th-Gen-IntelR-CoreTM-i9-11980HK---260GHz
CPU,,Intel,Core i5-12500H,77,90.2,278,https://cpu.userbenchmark.com/SpeedTest/1793224/12th-Gen-IntelR-CoreTM-i5-12500H
CPU,BX80684I78700K,Intel,Core i7-8700K,78,90.2,713475,https://cpu.userbenchmark.com/Intel-Core-i7-8700K/Rating/3937
CPU,BX8070110500,Intel,Core i5-10500,79,89.5,9175,https://cpu.userbenchmark.com/Intel-Core-i5-10500/Rating/4078
CPU,100-100000457BOX,AMD,Ryzen 5 5500,80,89.5,1214,https://cpu.userbenchmark.com/SpeedTest/1820844/AMD-Ryzen-5-5500
CPU,,Intel,Core i5-12600H,81,89.3,3,https://cpu.userbenchmark.com/SpeedTest/1847567/12th-Gen-IntelR-CoreTM-i5-12600H
CPU,,AMD,Ryzen 9 5900HX,82,89.2,25797,https://cpu.userbenchmark.com/SpeedTest/1449683/AMD-Ryzen-9-5900HX-with-Radeon-Graphics
CPU,,Intel,Core i9-11950H,83,88.8,1718,https://cpu.userbenchmark.com/SpeedTest/1554081/11th-Gen-IntelR-CoreTM-i9-11950H---260GHz
CPU,,Intel,Core i3-10320,84,88.7,540,https://cpu.userbenchmark.com/SpeedTest/1180543/IntelR-CoreTM-i3-10320-CPU---380GHz
CPU,,AMD,Ryzen 9 5900HS,85,88.3,16948,https://cpu.userbenchmark.com/SpeedTest/1452199/AMD-Ryzen-9-5900HS-with-Radeon-Graphics
CPU,BX80684I59500,Intel,Core i5-9500,86,88.3,9469,https://cpu.userbenchmark.com/SpeedTest/825467/IntelR-CoreTM-i5-9500-CPU---300GHz
CPU,BX80684I58600,Intel,Core i5-8600,87,87.8,18265,https://cpu.userbenchmark.com/SpeedTest/477251/IntelR-CoreTM-i5-8600-CPU---310GHz
CPU,,AMD,Ryzen 9 6900HS,88,87.8,463,https://cpu.userbenchmark.com/SpeedTest/1796538/AMD-Ryzen-9-6900HS-with-Radeon-Graphics
CPU,,AMD,Ryzen 7 6800H,89,87.7,552,https://cpu.userbenchmark.com/SpeedTest/1786492/AMD-Ryzen-7-6800H-with-Radeon-Graphics
CPU,,Intel,Core i7-12800H,90,87.4,209,https://cpu.userbenchmark.com/SpeedTest/1760724/12th-Gen-IntelR-CoreTM-i7-12800H
CPU,BX80684I78700,Intel,Core i7-8700,91,87.3,345082,https://cpu.userbenchmark.com/Intel-Core-i7-8700/Rating/3940
CPU,BX80677I77740X,Intel,Core i7-7740X,92,87.1,4787,https://cpu.userbenchmark.com/SpeedTest/304932/IntelR-CoreTM-i7-7740X-CPU---430GHz
CPU,,AMD,Ryzen 9 6900HX,93,87.1,96,https://cpu.userbenchmark.com/SpeedTest/1792755/AMD-Ryzen-9-6900HX-with-Radeon-Graphics
CPU,,AMD,Ryzen 7 4700G,94,87.1,1127,https://cpu.userbenchmark.com/SpeedTest/1135003/AMD-Ryzen-7-4700G-8-Core-Processor
CPU,,Intel,Core i9-11900H,95,87.1,6210,https://cpu.userbenchmark.com/SpeedTest/1539880/11th-Gen-IntelR-CoreTM-i9-11900H---250GHz
CPU,BX80671I76950X,Intel,Core i7-6950X,96,87.1,5083,https://cpu.userbenchmark.com/Intel-Core-i7-6950X/Rating/3604
CPU,100-100000279WOF,AMD,Ryzen 7 3800XT,97,86.5,18092,https://cpu.userbenchmark.com/SpeedTest/1218139/AMD-Ryzen-7-3800XT-8-Core-Processor
CPU,,Intel,Core i7-11850H,98,86.5,2645,https://cpu.userbenchmark.com/SpeedTest/1557007/11th-Gen-IntelR-CoreTM-i7-11850H---250GHz
CPU,BX80684I39350KF,Intel,Core i3-9350KF,99,86.3,1344,https://cpu.userbenchmark.com/Intel-Core-i3-9350KF/Rating/4055
CPU,BX8070110400F,Intel,Core i5-10400F,100,86.3,122115,https://cpu.userbenchmark.com/Intel-Core-i5-10400F/Rating/4079
CPU,BX8070110400,Intel,Core i5-10400,101,86.3,67329,https://cpu.userbenchmark.com/Intel-Core-i5-10400/Rating/4073
CPU,BX80677I77700K,Intel,Core i7-7700K,102,86.2,615782,https://cpu.userbenchmark.com/Intel-Core-i7-7700K/Rating/3647
CPU,BX80684I59400,Intel,Core i5-9400,103,86.2,27851,https://cpu.userbenchmark.com/SpeedTest/735306/IntelR-CoreTM-i5-9400-CPU---290GHz
CPU,BX8070110300,Intel,Core i3-10300,104,86.1,344,https://cpu.userbenchmark.com/Intel-Core-i3-10300/Rating/4074
CPU,,AMD,Ryzen 7 5800H,105,86.1,53855,https://cpu.userbenchmark.com/SpeedTest/1442974/AMD-Ryzen-7-5800H-with-Radeon-Graphics
CPU,BX80684I58500,Intel,Core i5-8500,106,86.1,44051,https://cpu.userbenchmark.com/SpeedTest/447884/IntelR-CoreTM-i5-8500-CPU---300GHz
CPU,100-100000277WOF,AMD,Ryzen 9 3900XT,107,86,23338,https://cpu.userbenchmark.com/SpeedTest/1202614/AMD-Ryzen-9-3900XT-12-Core-Processor
CPU,BX8069510920X,Intel,Core i9-10920X,108,85.9,2648,https://cpu.userbenchmark.com/SpeedTest/931866/IntelR-CoreTM-i9-10920X-CPU---350GHz
CPU,100-100000051WOF,AMD,Ryzen 9 3950X,109,85.8,54198,https://cpu.userbenchmark.com/AMD-Ryzen-9-3950X/Rating/4057
CPU,BX80671I76900K,Intel,Core i7-6900K,110,85.6,6473,https://cpu.userbenchmark.com/Intel-Core-i7-6900K/Rating/3605
CPU,BX80684I59400F,Intel,Core i5-9400F,111,85.6,294098,https://cpu.userbenchmark.com/Intel-Core-i5-9400F/Rating/4051
CPU,100-100000023BOX,AMD,Ryzen 9 3900X,112,85.5,321104,https://cpu.userbenchmark.com/AMD-Ryzen-9-3900X/Rating/4044
CPU,,Intel,Core i7-11800H,113,85.3,59875,https://cpu.userbenchmark.com/SpeedTest/1542191/11th-Gen-IntelR-CoreTM-i7-11800H---230GHz
CPU,BX8069510940X,Intel,Core i9-10940X,114,85.3,1405,https://cpu.userbenchmark.com/SpeedTest/932085/IntelR-CoreTM-i9-10940X-CPU---330GHz
CPU,BX8069510900X,Intel,Core i9-10900X,115,85.3,5499,https://cpu.userbenchmark.com/SpeedTest/969950/IntelR-CoreTM-i9-10900X-CPU---370GHz
CPU,,Intel,Core i5-10600T,116,85.3,83,https://cpu.userbenchmark.com/SpeedTest/1250930/IntelR-CoreTM-i5-10600T-CPU---240GHz
CPU,,Intel,Core i9-10980HK,117,85.3,7020,https://cpu.userbenchmark.com/SpeedTest/1065893/IntelR-CoreTM-i9-10980HK-CPU---240GHz
CPU,100-100000025BOX,AMD,Ryzen 7 3800X,118,85.3,171970,https://cpu.userbenchmark.com/AMD-Ryzen-7-3800X/Rating/4047
CPU,,Intel,Core i7-10700T,119,85.2,1331,https://cpu.userbenchmark.com/SpeedTest/1218230/IntelR-CoreTM-i7-10700T-CPU---200GHz
CPU,BX80684I38350K,Intel,Core i3-8350K,120,85,27530,https://cpu.userbenchmark.com/Intel-Core-i3-8350K/Rating/3935
CPU,100-100000281BOX,AMD,Ryzen 5 3600XT,121,85,36266,https://cpu.userbenchmark.com/SpeedTest/1211585/AMD-Ryzen-5-3600XT-6-Core-Processor
CPU,,Intel,Core i5-10500H,122,84.8,9348,https://cpu.userbenchmark.com/SpeedTest/1449890/IntelR-CoreTM-i5-10500H-CPU---250GHz
CPU,BX80673I99920X,Intel,Core i9-9920X,123,84.8,942,https://cpu.userbenchmark.com/SpeedTest/656219/IntelR-CoreTM-i9-9920X-CPU---350GHz
CPU,,AMD,Ryzen 7 5800HS,124,84.6,2890,https://cpu.userbenchmark.com/SpeedTest/1463823/AMD-Ryzen-7-5800HS-with-Radeon-Graphics
CPU,BX80673I99940X,Intel,Core i9-9940X,125,84.6,1661,https://cpu.userbenchmark.com/SpeedTest/641326/IntelR-CoreTM-i9-9940X-CPU---330GHz
CPU,,Intel,Core i9-10900T,126,84.3,144,https://cpu.userbenchmark.com/SpeedTest/1238258/IntelR-CoreTM-i9-10900T-CPU---190GHz
CPU,BX8070110105F,Intel,Core i3-10105F,127,84.3,8535,https://cpu.userbenchmark.com/SpeedTest/1482345/IntelR-CoreTM-i3-10105F-CPU---370GHz
CPU,,Intel,Core i7-10875H,128,84.1,31332,https://cpu.userbenchmark.com/SpeedTest/1111393/IntelR-CoreTM-i7-10875H-CPU---230GHz
CPU,100-100000071BOX,AMD,Ryzen 7 3700X,129,84,727883,https://cpu.userbenchmark.com/AMD-Ryzen-7-3700X/Rating/4043
CPU,BX80684I58400,Intel,Core i5-8400,130,84,294543,https://cpu.userbenchmark.com/Intel-Core-i5-8400/Rating/3939
CPU,BX80673I99960X,Intel,Core i9-9960X,131,83.9,763,https://cpu.userbenchmark.com/SpeedTest/653060/IntelR-CoreTM-i9-9960X-CPU---310GHz
CPU,BX8069510980XE,Intel,Core i9-10980XE,132,83.8,4257,https://cpu.userbenchmark.com/SpeedTest/935899/IntelR-CoreTM-i9-10980XE-CPU---300GHz
CPU,100-000000253,AMD,Ryzen 3 5300G,133,83.8,502,https://cpu.userbenchmark.com/SpeedTest/1542116/AMD-Ryzen-3-5300G-with-Radeon-Graphics
CPU,BX80673I99900X,Intel,Core i9-9900X,134,83.7,3091,https://cpu.userbenchmark.com/SpeedTest/639130/IntelR-CoreTM-i9-9900X-CPU---350GHz
CPU,BX80671I76850K,Intel,Core i7-6850K,135,83.5,24510,https://cpu.userbenchmark.com/Intel-Core-i7-6850K/Rating/3606
CPU,BX80658i75775C,Intel,Core i7-5775C,136,83.5,2345,https://cpu.userbenchmark.com/SpeedTest/30276/IntelR-CoreTM-i7-5775C-CPU---330GHz
CPU,BX80677I57640X,Intel,Core i5-7640X,137,83.5,2526,https://cpu.userbenchmark.com/SpeedTest/310543/IntelR-CoreTM-i5-7640X-CPU---400GHz
CPU,,Intel,Core i7-10870H,138,83.5,21619,https://cpu.userbenchmark.com/SpeedTest/1322918/IntelR-CoreTM-i7-10870H-CPU---220GHz
CPU,100-100000022BOX,AMD,Ryzen 5 3600X,139,83.2,318415,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600X/Rating/4041
CPU,,Intel,Core i9-9980HK,140,82.9,8731,https://cpu.userbenchmark.com/SpeedTest/797907/IntelR-CoreTM-i9-9980HK-CPU---240GHz
CPU,BX80673I97900X,Intel,Core i9-7900X,141,82.9,15336,https://cpu.userbenchmark.com/Intel-Core-i9-7900X/Rating/3936
CPU,,Intel,Core i9-10885H,142,82.9,5571,https://cpu.userbenchmark.com/SpeedTest/1174414/IntelR-CoreTM-i9-10885H-CPU---240GHz
CPU,BX80646I74790K,Intel,Core i7-4790K,143,82.8,427837,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384
CPU,BX8070110100F,Intel,Core i3-10100F,144,82.8,31354,https://cpu.userbenchmark.com/Intel-Core-i3-10100F/Rating/4082
CPU,BX8070110100,Intel,Core i3-10100,145,82.8,26678,https://cpu.userbenchmark.com/Intel-Core-i3-10100/Rating/4075
CPU,100-100000010WOF,AMD,Ryzen TR 3960X,146,82.6,4993,https://cpu.userbenchmark.com/SpeedTest/969111/AMD-Ryzen-Threadripper-3960X-24-Core-Processor
CPU,,AMD,Ryzen 9 4900H,147,82.4,3394,https://cpu.userbenchmark.com/SpeedTest/1185620/AMD-Ryzen-9-4900H-with-Radeon-Graphics
CPU,BX80677I57600K,Intel,Core i5-7600K,148,82.3,210634,https://cpu.userbenchmark.com/Intel-Core-i5-7600K/Rating/3885
CPU,BX80673I97940X,Intel,Core i9-7940X,149,82.3,4579,https://cpu.userbenchmark.com/SpeedTest/353078/IntelR-CoreTM-i9-7940X-CPU---310GHz
CPU,100-000000098,AMD,Ryzen 7 4800H,150,82.2,59314,https://cpu.userbenchmark.com/SpeedTest/1032976/AMD-Ryzen-7-4800H-with-Radeon-Graphics
CPU,BX80662I76700K,Intel,Core i7-6700K,151,82.2,611852,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502
CPU,BX80673I79800X,Intel,Core i7-9800X,152,82.1,3907,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz
CPU,BX80673I97960X,Intel,Core i9-7960X,153,82.1,2204,https://cpu.userbenchmark.com/SpeedTest/357952/IntelR-CoreTM-i9-7960X-CPU---280GHz
CPU,100-100000011WOF,AMD,Ryzen TR 3970X,154,82.1,4551,https://cpu.userbenchmark.com/SpeedTest/970030/AMD-Ryzen-Threadripper-3970X-32-Core-Processor
CPU,,AMD,Ryzen 9 5980HS,155,82,359,https://cpu.userbenchmark.com/SpeedTest/1493102/AMD-Ryzen-9-5980HS-with-Radeon-Graphics
CPU,BX80673I99980X,Intel,Core i9-9980XE,156,82,2026,https://cpu.userbenchmark.com/SpeedTest/652504/IntelR-CoreTM-i9-9980XE-CPU---300GHz
CPU,,Intel,Core i5-10500T,157,81.9,1456,https://cpu.userbenchmark.com/SpeedTest/1204939/IntelR-CoreTM-i5-10500T-CPU---230GHz
CPU,100-1000000158,AMD,Ryzen 5 3500X,158,81.8,46310,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500X/Rating/4052
CPU,100-100000031BOX,AMD,Ryzen 5 3600,159,81.7,1192841,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600/Rating/4040
CPU,,AMD,Ryzen 5 5600H,160,81.6,23166,https://cpu.userbenchmark.com/SpeedTest/1522632/AMD-Ryzen-5-5600H-with-Radeon-Graphics
CPU,BX80673I99820X,Intel,Core i9-9820X,161,81.6,2258,https://cpu.userbenchmark.com/SpeedTest/651318/IntelR-CoreTM-i9-9820X-CPU---330GHz
CPU,BX80684I39100,Intel,Core i3-9100,162,81.5,11050,https://cpu.userbenchmark.com/SpeedTest/806339/IntelR-CoreTM-i3-9100-CPU---360GHz
CPU,100-000000163,AMD,Ryzen TR 3990X,163,81.4,1128,https://cpu.userbenchmark.com/SpeedTest/1035665/AMD-Ryzen-Threadripper-3990X-64-Core-Processor
CPU,BX80648I75960X,Intel,Core i7-5960X,164,81.2,15478,https://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580
CPU,100-100000159BOX,AMD,Ryzen 3 3300X,165,81.1,13875,https://cpu.userbenchmark.com/AMD-Ryzen-3-3300X/Rating/4076
CPU,,Intel,Core i7-10750H,166,81,197583,https://cpu.userbenchmark.com/SpeedTest/1053158/IntelR-CoreTM-i7-10750H-CPU---260GHz
CPU,,Intel,Core i5-11400H,167,80.7,16251,https://cpu.userbenchmark.com/SpeedTest/1575224/11th-Gen-IntelR-CoreTM-i5-11400H---270GHz
CPU,BX80671I76800K,Intel,Core i7-6800K,168,80.7,42999,https://cpu.userbenchmark.com/Intel-Core-i7-6800K/Rating/3607
CPU,BX80658i55675C,Intel,Core i5-5675C,169,80.7,996,https://cpu.userbenchmark.com/SpeedTest/31828/IntelR-CoreTM-i5-5675C-CPU---310GHz
CPU,BX80673I97920X,Intel,Core i9-7920X,170,80.6,5587,https://cpu.userbenchmark.com/SpeedTest/278103/IntelR-CoreTM-i9-7920X-CPU---350GHz
CPU,BX80648I75930K,Intel,Core i7-5930K,171,80.6,37093,https://cpu.userbenchmark.com/Intel-Core-i7-5930K/Rating/2578
CPU,100-1000000050,AMD,Ryzen 5 3500,172,80.6,24072,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500/Rating/4053
CPU,BX80673I77820X,Intel,Core i7-7820X,173,80.5,30375,https://cpu.userbenchmark.com/Intel-Core-i7-7820X/Rating/3928
CPU,,AMD,Ryzen 9 4900HS,174,80.5,11740,https://cpu.userbenchmark.com/SpeedTest/1084184/AMD-Ryzen-9-4900HS-with-Radeon-Graphics
CPU,,Intel,Core i7-10850H,175,80.5,5219,https://cpu.userbenchmark.com/SpeedTest/1160496/IntelR-CoreTM-i7-10850H-CPU---270GHz
